time,open,high,low,close,volume
1668470400000,22.0,22.0,22.0,22.0,0
1668556800000,23.0,23.0,23.0,23.0,0
1668643200000,20.0,20.0,20.0,20.0,0
1668729600000,23.0,23.0,23.0,23.0,0
1668816000000,23.0,23.0,23.0,23.0,0
1668902400000,24.0,24.0,24.0,24.0,0
1668988800000,21.0,21.0,21.0,21.0,0
1669075200000,22.0,22.0,22.0,22.0,0
1669161600000,22.0,22.0,22.0,22.0,0
1669248000000,20.0,20.0,20.0,20.0,0
1669334400000,20.0,20.0,20.0,20.0,0
1669420800000,22.0,22.0,22.0,22.0,0
1669507200000,26.0,26.0,26.0,26.0,0
1669593600000,28.0,28.0,28.0,28.0,0
1669680000000,26.0,26.0,26.0,26.0,0
1669766400000,29.0,29.0,29.0,29.0,0
1669852800000,27.0,27.0,27.0,27.0,0
1669939200000,27.0,27.0,27.0,27.0,0
1670025600000,27.0,27.0,27.0,27.0,0
1670112000000,26.0,26.0,26.0,26.0,0
1670198400000,26.0,26.0,26.0,26.0,0
1670284800000,25.0,25.0,25.0,25.0,0
1670371200000,29.0,29.0,29.0,29.0,0
1670457600000,25.0,25.0,25.0,25.0,0
1670544000000,26.0,26.0,26.0,26.0,0
1670630400000,27.0,27.0,27.0,27.0,0
1670716800000,26.0,26.0,26.0,26.0,0
1670803200000,27.0,27.0,27.0,27.0,0
1670889600000,27.0,27.0,27.0,27.0,0
1670976000000,30.0,30.0,30.0,30.0,0
1671062400000,31.0,31.0,31.0,31.0,0
1671148800000,29.0,29.0,29.0,29.0,0
1671235200000,28.0,28.0,28.0,28.0,0
1671321600000,26.0,26.0,26.0,26.0,0
1671408000000,29.0,29.0,29.0,29.0,0
1671494400000,29.0,29.0,29.0,29.0,0
1671580800000,26.0,26.0,26.0,26.0,0
1671667200000,28.0,28.0,28.0,28.0,0
1671753600000,27.0,27.0,27.0,27.0,0
1671840000000,29.0,29.0,29.0,29.0,0
1671926400000,29.0,29.0,29.0,29.0,0
1672012800000,28.0,28.0,28.0,28.0,0
1672099200000,27.0,27.0,27.0,27.0,0
1672185600000,28.0,28.0,28.0,28.0,0
1672272000000,28.0,28.0,28.0,28.0,0
1672358400000,28.0,28.0,28.0,28.0,0
1672444800000,25.0,25.0,25.0,25.0,0
1672531200000,26.0,26.0,26.0,26.0,0
1672617600000,27.0,27.0,27.0,27.0,0
1672704000000,26.0,26.0,26.0,26.0,0
1672790400000,29.0,29.0,29.0,29.0,0
1672876800000,29.0,29.0,29.0,29.0,0
1672963200000,26.0,26.0,26.0,26.0,0
1673049600000,25.0,25.0,25.0,25.0,0
1673136000000,25.0,25.0,25.0,25.0,0
1673222400000,25.0,25.0,25.0,25.0,0
1673308800000,26.0,26.0,26.0,26.0,0
1673395200000,26.0,26.0,26.0,26.0,0
1673481600000,30.0,30.0,30.0,30.0,0
1673568000000,31.0,31.0,31.0,31.0,0
1673654400000,46.0,46.0,46.0,46.0,0
1673740800000,52.0,52.0,52.0,52.0,0
1673827200000,45.0,45.0,45.0,45.0,0
1673913600000,51.0,51.0,51.0,51.0,0
1674000000000,52.0,52.0,52.0,52.0,0
1674086400000,45.0,45.0,45.0,45.0,0
1674172800000,51.0,51.0,51.0,51.0,0
1674259200000,53.0,53.0,53.0,53.0,0
1674345600000,53.0,53.0,53.0,53.0,0
1674432000000,50.0,50.0,50.0,50.0,0
1674518400000,52.0,52.0,52.0,52.0,0
1674604800000,51.0,51.0,51.0,51.0,0
1674691200000,54.0,54.0,54.0,54.0,0
1674777600000,55.0,55.0,55.0,55.0,0
1674864000000,52.0,52.0,52.0,52.0,0
1674950400000,55.0,55.0,55.0,55.0,0
1675036800000,61.0,61.0,61.0,61.0,0
1675123200000,51.0,51.0,51.0,51.0,0
1675209600000,56.0,56.0,56.0,56.0,0
1675296000000,60.0,60.0,60.0,60.0,0
1675382400000,60.0,60.0,60.0,60.0,0
1675468800000,58.0,58.0,58.0,58.0,0
1675555200000,58.0,58.0,58.0,58.0,0
1675641600000,56.0,56.0,56.0,56.0,0
1675728000000,54.0,54.0,54.0,54.0,0
1675814400000,58.0,58.0,58.0,58.0,0
1675900800000,55.0,55.0,55.0,55.0,0
1675987200000,48.0,48.0,48.0,48.0,0
1676073600000,49.0,49.0,49.0,49.0,0
1676160000000,50.0,50.0,50.0,50.0,0
1676246400000,48.0,48.0,48.0,48.0,0
1676332800000,50.0,50.0,50.0,50.0,0
1676419200000,53.0,53.0,53.0,53.0,0
1676505600000,62.0,62.0,62.0,62.0,0
1676592000000,61.0,61.0,61.0,61.0,0
1676678400000,60.0,60.0,60.0,60.0,0
1676764800000,60.0,60.0,60.0,60.0,0
1676851200000,58.0,58.0,58.0,58.0,0
1676937600000,60.0,60.0,60.0,60.0,0
1677024000000,59.0,59.0,59.0,59.0,0
1677110400000,56.0,56.0,56.0,56.0,0
1677196800000,53.0,53.0,53.0,53.0,0
1677283200000,52.0,52.0,52.0,52.0,0
1677369600000,51.0,51.0,51.0,51.0,0
1677456000000,50.0,50.0,50.0,50.0,0
1677542400000,53.0,53.0,53.0,53.0,0
1677628800000,50.0,50.0,50.0,50.0,0
1677715200000,51.0,51.0,51.0,51.0,0
1677801600000,50.0,50.0,50.0,50.0,0
1677888000000,50.0,50.0,50.0,50.0,0
1677974400000,47.0,47.0,47.0,47.0,0
1678060800000,48.0,48.0,48.0,48.0,0
1678147200000,49.0,49.0,49.0,49.0,0
1678233600000,50.0,50.0,50.0,50.0,0
1678320000000,44.0,44.0,44.0,44.0,0
1678406400000,34.0,34.0,34.0,34.0,0
1678492800000,33.0,33.0,33.0,33.0,0
1678579200000,33.0,33.0,33.0,33.0,0
1678665600000,49.0,49.0,49.0,49.0,0
1678752000000,56.0,56.0,56.0,56.0,0
1678838400000,50.0,50.0,50.0,50.0,0
1678924800000,52.0,52.0,52.0,52.0,0
1679011200000,51.0,51.0,51.0,51.0,0
1679097600000,64.0,64.0,64.0,64.0,0
1679184000000,63.0,63.0,63.0,63.0,0
1679270400000,66.0,66.0,66.0,66.0,0
1679356800000,68.0,68.0,68.0,68.0,0
1679443200000,62.0,62.0,62.0,62.0,0
1679529600000,57.0,57.0,57.0,57.0,0
1679616000000,61.0,61.0,61.0,61.0,0
1679702400000,64.0,64.0,64.0,64.0,0
1679788800000,64.0,64.0,64.0,64.0,0
1679875200000,64.0,64.0,64.0,64.0,0
1679961600000,59.0,59.0,59.0,59.0,0
1680048000000,57.0,57.0,57.0,57.0,0
1680134400000,60.0,60.0,60.0,60.0,0
1680220800000,63.0,63.0,63.0,63.0,0
1680307200000,61.0,61.0,61.0,61.0,0
1680393600000,63.0,63.0,63.0,63.0,0
1680480000000,63.0,63.0,63.0,63.0,0
1680566400000,62.0,62.0,62.0,62.0,0
1680652800000,62.0,62.0,62.0,62.0,0
1680739200000,63.0,63.0,63.0,63.0,0
1680825600000,64.0,64.0,64.0,64.0,0
1680912000000,61.0,61.0,61.0,61.0,0
1680998400000,61.0,61.0,61.0,61.0,0
1681084800000,62.0,62.0,62.0,62.0,0
1681171200000,68.0,68.0,68.0,68.0,0
1681257600000,65.0,65.0,65.0,65.0,0
1681344000000,61.0,61.0,61.0,61.0,0
1681430400000,68.0,68.0,68.0,68.0,0
1681516800000,68.0,68.0,68.0,68.0,0
1681603200000,68.0,68.0,68.0,68.0,0
1681689600000,69.0,69.0,69.0,69.0,0
1681776000000,58.0,58.0,58.0,58.0,0
1681862400000,63.0,63.0,63.0,63.0,0
1681948800000,52.0,52.0,52.0,52.0,0
1682035200000,50.0,50.0,50.0,50.0,0
1682121600000,53.0,53.0,53.0,53.0,0
1682208000000,56.0,56.0,56.0,56.0,0
1682294400000,53.0,53.0,53.0,53.0,0
1682380800000,53.0,53.0,53.0,53.0,0
1682467200000,56.0,56.0,56.0,56.0,0
1682553600000,59.0,59.0,59.0,59.0,0
1682640000000,64.0,64.0,64.0,64.0,0
1682726400000,64.0,64.0,64.0,64.0,0
1682812800000,60.0,60.0,60.0,60.0,0
1682899200000,63.0,63.0,63.0,63.0,0
1682985600000,55.0,55.0,55.0,55.0,0
1683072000000,64.0,64.0,64.0,64.0,0
1683158400000,64.0,64.0,64.0,64.0,0
1683244800000,61.0,61.0,61.0,61.0,0
1683331200000,60.0,60.0,60.0,60.0,0
1683417600000,64.0,64.0,64.0,64.0,0
1683504000000,60.0,60.0,60.0,60.0,0
1683590400000,51.0,51.0,51.0,51.0,0
1683676800000,52.0,52.0,52.0,52.0,0
1683763200000,52.0,52.0,52.0,52.0,0
1683849600000,49.0,49.0,49.0,49.0,0
1683936000000,48.0,48.0,48.0,48.0,0
1684022400000,48.0,48.0,48.0,48.0,0
1684108800000,50.0,50.0,50.0,50.0,0
1684195200000,54.0,54.0,54.0,54.0,0
1684281600000,50.0,50.0,50.0,50.0,0
1684368000000,51.0,51.0,51.0,51.0,0
1684454400000,48.0,48.0,48.0,48.0,0
1684540800000,48.0,48.0,48.0,48.0,0
1684627200000,52.0,52.0,52.0,52.0,0
1684713600000,49.0,49.0,49.0,49.0,0
1684800000000,50.0,50.0,50.0,50.0,0
1684886400000,50.0,50.0,50.0,50.0,0
1684972800000,51.0,51.0,51.0,51.0,0
1685059200000,49.0,49.0,49.0,49.0,0
1685145600000,48.0,48.0,48.0,48.0,0
1685232000000,50.0,50.0,50.0,50.0,0
1685318400000,52.0,52.0,52.0,52.0,0
1685404800000,51.0,51.0,51.0,51.0,0
1685491200000,51.0,51.0,51.0,51.0,0
1685577600000,52.0,52.0,52.0,52.0,0
1685664000000,50.0,50.0,50.0,50.0,0
1685750400000,53.0,53.0,53.0,53.0,0
1685836800000,52.0,52.0,52.0,52.0,0
1685923200000,53.0,53.0,53.0,53.0,0
1686009600000,44.0,44.0,44.0,44.0,0
1686096000000,53.0,53.0,53.0,53.0,0
1686182400000,50.0,50.0,50.0,50.0,0
1686268800000,50.0,50.0,50.0,50.0,0
1686355200000,49.0,49.0,49.0,49.0,0
1686441600000,47.0,47.0,47.0,47.0,0
1686528000000,47.0,47.0,47.0,47.0,0
1686614400000,45.0,45.0,45.0,45.0,0
1686700800000,46.0,46.0,46.0,46.0,0
1686787200000,41.0,41.0,41.0,41.0,0
1686873600000,47.0,47.0,47.0,47.0,0
1686960000000,47.0,47.0,47.0,47.0,0
1687046400000,49.0,49.0,49.0,49.0,0
1687132800000,47.0,47.0,47.0,47.0,0
1687219200000,49.0,49.0,49.0,49.0,0
1687305600000,59.0,59.0,59.0,59.0,0
1687392000000,65.0,65.0,65.0,65.0,0
1687478400000,65.0,65.0,65.0,65.0,0
1687564800000,62.0,62.0,62.0,62.0,0
1687651200000,64.0,64.0,64.0,64.0,0
1687737600000,55.0,55.0,55.0,55.0,0
1687824000000,59.0,59.0,59.0,59.0,0
1687910400000,62.0,62.0,62.0,62.0,0
1687996800000,54.0,54.0,54.0,54.0,0
1688083200000,56.0,56.0,56.0,56.0,0
1688169600000,59.0,59.0,59.0,59.0,0
1688256000000,63.0,63.0,63.0,63.0,0
1688342400000,62.0,62.0,62.0,62.0,0
1688428800000,64.0,64.0,64.0,64.0,0
1688515200000,61.0,61.0,61.0,61.0,0
1688601600000,56.0,56.0,56.0,56.0,0
1688688000000,55.0,55.0,55.0,55.0,0
1688774400000,58.0,58.0,58.0,58.0,0
1688860800000,55.0,55.0,55.0,55.0,0
1688947200000,56.0,56.0,56.0,56.0,0
1689033600000,57.0,57.0,57.0,57.0,0
1689120000000,64.0,64.0,64.0,64.0,0
1689206400000,57.0,57.0,57.0,57.0,0
1689292800000,60.0,60.0,60.0,60.0,0
1689379200000,56.0,56.0,56.0,56.0,0
1689465600000,57.0,57.0,57.0,57.0,0
1689552000000,54.0,54.0,54.0,54.0,0
1689638400000,56.0,56.0,56.0,56.0,0
1689724800000,50.0,50.0,50.0,50.0,0
1689811200000,56.0,56.0,56.0,56.0,0
1689897600000,50.0,50.0,50.0,50.0,0
1689984000000,52.0,52.0,52.0,52.0,0
1690070400000,54.0,54.0,54.0,54.0,0
1690156800000,55.0,55.0,55.0,55.0,0
1690243200000,50.0,50.0,50.0,50.0,0
1690329600000,51.0,51.0,51.0,51.0,0
1690416000000,51.0,51.0,51.0,51.0,0
1690502400000,52.0,52.0,52.0,52.0,0
1690588800000,52.0,52.0,52.0,52.0,0
1690675200000,52.0,52.0,52.0,52.0,0
1690761600000,50.0,50.0,50.0,50.0,0
1690848000000,53.0,53.0,53.0,53.0,0
1690934400000,53.0,53.0,53.0,53.0,0
1691020800000,52.0,52.0,52.0,52.0,0
1691107200000,54.0,54.0,54.0,54.0,0
1691193600000,50.0,50.0,50.0,50.0,0
1691280000000,49.0,49.0,49.0,49.0,0
1691366400000,49.0,49.0,49.0,49.0,0
1691452800000,54.0,54.0,54.0,54.0,0
1691539200000,50.0,50.0,50.0,50.0,0
1691625600000,53.0,53.0,53.0,53.0,0
1691712000000,51.0,51.0,51.0,51.0,0
1691798400000,54.0,54.0,54.0,54.0,0
1691884800000,54.0,54.0,54.0,54.0,0
1691971200000,50.0,50.0,50.0,50.0,0
1692057600000,53.0,53.0,53.0,53.0,0
1692144000000,52.0,52.0,52.0,52.0,0
1692230400000,50.0,50.0,50.0,50.0,0
1692316800000,37.0,37.0,37.0,37.0,0
1692403200000,39.0,39.0,39.0,39.0,0
1692489600000,37.0,37.0,37.0,37.0,0
1692576000000,38.0,38.0,38.0,38.0,0
1692662400000,37.0,37.0,37.0,37.0,0
1692748800000,37.0,37.0,37.0,37.0,0
1692835200000,41.0,41.0,41.0,41.0,0
1692921600000,39.0,39.0,39.0,39.0,0
1693008000000,38.0,38.0,38.0,38.0,0
1693094400000,38.0,38.0,38.0,38.0,0
1693180800000,39.0,39.0,39.0,39.0,0
1693267200000,39.0,39.0,39.0,39.0,0
1693353600000,49.0,49.0,49.0,49.0,0
1693440000000,52.0,52.0,52.0,52.0,0
1693526400000,40.0,40.0,40.0,40.0,0
1693612800000,39.0,39.0,39.0,39.0,0
1693699200000,40.0,40.0,40.0,40.0,0
1693785600000,40.0,40.0,40.0,40.0,0
1693872000000,40.0,40.0,40.0,40.0,0
1693958400000,42.0,42.0,42.0,42.0,0
1694044800000,41.0,41.0,41.0,41.0,0
1694131200000,46.0,46.0,46.0,46.0,0
1694217600000,41.0,41.0,41.0,41.0,0
1694304000000,40.0,40.0,40.0,40.0,0
1694390400000,40.0,40.0,40.0,40.0,0
1694476800000,30.0,30.0,30.0,30.0,0
1694563200000,41.0,41.0,41.0,41.0,0
1694649600000,45.0,45.0,45.0,45.0,0
1694736000000,45.0,45.0,45.0,45.0,0
1694822400000,43.0,43.0,43.0,43.0,0
1694908800000,46.0,46.0,46.0,46.0,0
1694995200000,46.0,46.0,46.0,46.0,0
1695081600000,46.0,46.0,46.0,46.0,0
1695168000000,47.0,47.0,47.0,47.0,0
1695254400000,47.0,47.0,47.0,47.0,0
1695340800000,43.0,43.0,43.0,43.0,0
1695427200000,47.0,47.0,47.0,47.0,0
1695513600000,44.0,44.0,44.0,44.0,0
1695600000000,47.0,47.0,47.0,47.0,0
1695686400000,46.0,46.0,46.0,46.0,0
1695772800000,44.0,44.0,44.0,44.0,0
1695859200000,46.0,46.0,46.0,46.0,0
1695945600000,48.0,48.0,48.0,48.0,0
1696032000000,47.0,47.0,47.0,47.0,0
1696118400000,48.0,48.0,48.0,48.0,0
1696204800000,50.0,50.0,50.0,50.0,0
1696291200000,50.0,50.0,50.0,50.0,0
1696377600000,49.0,49.0,49.0,49.0,0
1696464000000,48.0,48.0,48.0,48.0,0
1696550400000,50.0,50.0,50.0,50.0,0
1696636800000,49.0,49.0,49.0,49.0,0
1696723200000,50.0,50.0,50.0,50.0,0
1696809600000,50.0,50.0,50.0,50.0,0
1696896000000,50.0,50.0,50.0,50.0,0
1696982400000,47.0,47.0,47.0,47.0,0
1697068800000,45.0,45.0,45.0,45.0,0
1697155200000,44.0,44.0,44.0,44.0,0
1697241600000,47.0,47.0,47.0,47.0,0
1697328000000,45.0,45.0,45.0,45.0,0
1697414400000,47.0,47.0,47.0,47.0,0
1697500800000,52.0,52.0,52.0,52.0,0
1697587200000,50.0,50.0,50.0,50.0,0
1697673600000,52.0,52.0,52.0,52.0,0
1697760000000,53.0,53.0,53.0,53.0,0
1697846400000,63.0,63.0,63.0,63.0,0
1697932800000,53.0,53.0,53.0,53.0,0
1698019200000,53.0,53.0,53.0,53.0,0
1698105600000,66.0,66.0,66.0,66.0,0
1698192000000,72.0,72.0,72.0,72.0,0
1698278400000,71.0,71.0,71.0,71.0,0
1698364800000,70.0,70.0,70.0,70.0,0
1698451200000,65.0,65.0,65.0,65.0,0
1698537600000,72.0,72.0,72.0,72.0,0
1698624000000,68.0,68.0,68.0,68.0,0
1698710400000,66.0,66.0,66.0,66.0,0
1698796800000,66.0,66.0,66.0,66.0,0
1698883200000,72.0,72.0,72.0,72.0,0
1698969600000,65.0,65.0,65.0,65.0,0
1699056000000,68.0,68.0,68.0,68.0,0
1699142400000,70.0,70.0,70.0,70.0,0
1699228800000,74.0,74.0,74.0,74.0,0
1699315200000,68.0,68.0,68.0,68.0,0
1699401600000,66.0,66.0,66.0,66.0,0
1699488000000,69.0,69.0,69.0,69.0,0
1699574400000,70.0,70.0,70.0,70.0,0
1699660800000,70.0,70.0,70.0,70.0,0
1699747200000,73.0,73.0,73.0,73.0,0
1699833600000,72.0,72.0,72.0,72.0,0
1699920000000,69.0,69.0,69.0,69.0,0
1700006400000,60.0,60.0,60.0,60.0,0
1700092800000,70.0,70.0,70.0,70.0,0
1700179200000,63.0,63.0,63.0,63.0,0
1700265600000,69.0,69.0,69.0,69.0,0
1700352000000,66.0,66.0,66.0,66.0,0
1700438400000,69.0,69.0,69.0,69.0,0
1700524800000,71.0,71.0,71.0,71.0,0
1700611200000,62.0,62.0,62.0,62.0,0
1700697600000,66.0,66.0,66.0,66.0,0
1700784000000,66.0,66.0,66.0,66.0,0
1700870400000,73.0,73.0,73.0,73.0,0
1700956800000,73.0,73.0,73.0,73.0,0
1701043200000,66.0,66.0,66.0,66.0,0
1701129600000,68.0,68.0,68.0,68.0,0
1701216000000,72.0,72.0,72.0,72.0,0
1701302400000,74.0,74.0,74.0,74.0,0
1701388800000,71.0,71.0,71.0,71.0,0
1701475200000,74.0,74.0,74.0,74.0,0
1701561600000,73.0,73.0,73.0,73.0,0
1701648000000,74.0,74.0,74.0,74.0,0
1701734400000,75.0,75.0,75.0,75.0,0
1701820800000,72.0,72.0,72.0,72.0,0
1701907200000,72.0,72.0,72.0,72.0,0
1701993600000,72.0,72.0,72.0,72.0,0
1702080000000,73.0,73.0,73.0,73.0,0
1702166400000,74.0,74.0,74.0,74.0,0
1702252800000,74.0,74.0,74.0,74.0,0
1702339200000,67.0,67.0,67.0,67.0,0
1702425600000,65.0,65.0,65.0,65.0,0
1702512000000,72.0,72.0,72.0,72.0,0
1702598400000,70.0,70.0,70.0,70.0,0
1702684800000,67.0,67.0,67.0,67.0,0
1702771200000,73.0,73.0,73.0,73.0,0
1702857600000,65.0,65.0,65.0,65.0,0
1702944000000,73.0,73.0,73.0,73.0,0
1703030400000,74.0,74.0,74.0,74.0,0
1703116800000,70.0,70.0,70.0,70.0,0
1703203200000,74.0,74.0,74.0,74.0,0
1703289600000,70.0,70.0,70.0,70.0,0
1703376000000,71.0,71.0,71.0,71.0,0
1703462400000,73.0,73.0,73.0,73.0,0
1703548800000,71.0,71.0,71.0,71.0,0
1703635200000,73.0,73.0,73.0,73.0,0
1703721600000,73.0,73.0,73.0,73.0,0
1703808000000,65.0,65.0,65.0,65.0,0
1703894400000,68.0,68.0,68.0,68.0,0
1703980800000,67.0,67.0,67.0,67.0,0
1704067200000,65.0,65.0,65.0,65.0,0
1704153600000,71.0,71.0,71.0,71.0,0
1704240000000,70.0,70.0,70.0,70.0,0
1704326400000,68.0,68.0,68.0,68.0,0
1704412800000,72.0,72.0,72.0,72.0,0
1704499200000,70.0,70.0,70.0,70.0,0
1704585600000,71.0,71.0,71.0,71.0,0
1704672000000,71.0,71.0,71.0,71.0,0
1704758400000,76.0,76.0,76.0,76.0,0
1704844800000,73.0,73.0,73.0,73.0,0
1704931200000,76.0,76.0,76.0,76.0,0
1705017600000,71.0,71.0,71.0,71.0,0
1705104000000,64.0,64.0,64.0,64.0,0
1705190400000,60.0,60.0,60.0,60.0,0
1705276800000,52.0,52.0,52.0,52.0,0
1705363200000,64.0,64.0,64.0,64.0,0
1705449600000,60.0,60.0,60.0,60.0,0
1705536000000,63.0,63.0,63.0,63.0,0
1705622400000,51.0,51.0,51.0,51.0,0
1705708800000,52.0,52.0,52.0,52.0,0
1705795200000,56.0,56.0,56.0,56.0,0
1705881600000,55.0,55.0,55.0,55.0,0
1705968000000,50.0,50.0,50.0,50.0,0
1706054400000,48.0,48.0,48.0,48.0,0
1706140800000,52.0,52.0,52.0,52.0,0
1706227200000,49.0,49.0,49.0,49.0,0
1706313600000,55.0,55.0,55.0,55.0,0
1706400000000,54.0,54.0,54.0,54.0,0
1706486400000,55.0,55.0,55.0,55.0,0
1706572800000,61.0,61.0,61.0,61.0,0
1706659200000,60.0,60.0,60.0,60.0,0
1706745600000,63.0,63.0,63.0,63.0,0
1706832000000,63.0,63.0,63.0,63.0,0
1706918400000,60.0,60.0,60.0,60.0,0
1707004800000,60.0,60.0,60.0,60.0,0
1707091200000,60.0,60.0,60.0,60.0,0
1707177600000,64.0,64.0,64.0,64.0,0
1707264000000,62.0,62.0,62.0,62.0,0
1707350400000,66.0,66.0,66.0,66.0,0
1707436800000,72.0,72.0,72.0,72.0,0
1707523200000,74.0,74.0,74.0,74.0,0
1707609600000,71.0,71.0,71.0,71.0,0
1707696000000,70.0,70.0,70.0,70.0,0
1707782400000,79.0,79.0,79.0,79.0,0
1707868800000,74.0,74.0,74.0,74.0,0
1707955200000,72.0,72.0,72.0,72.0,0
1708041600000,72.0,72.0,72.0,72.0,0
1708128000000,76.0,76.0,76.0,76.0,0
1708214400000,72.0,72.0,72.0,72.0,0
1708300800000,75.0,75.0,75.0,75.0,0
1708387200000,72.0,72.0,72.0,72.0,0
1708473600000,78.0,78.0,78.0,78.0,0
1708560000000,74.0,74.0,74.0,74.0,0
1708646400000,76.0,76.0,76.0,76.0,0
1708732800000,72.0,72.0,72.0,72.0,0
1708819200000,74.0,74.0,74.0,74.0,0
1708905600000,72.0,72.0,72.0,72.0,0
1708992000000,79.0,79.0,79.0,79.0,0
1709078400000,82.0,82.0,82.0,82.0,0
1709164800000,80.0,80.0,80.0,80.0,0
1709251200000,80.0,80.0,80.0,80.0,0
1709337600000,80.0,80.0,80.0,80.0,0
1709424000000,83.0,83.0,83.0,83.0,0
1709510400000,82.0,82.0,82.0,82.0,0
1709596800000,90.0,90.0,90.0,90.0,0
1709683200000,75.0,75.0,75.0,75.0,0
1709769600000,82.0,82.0,82.0,82.0,0
1709856000000,81.0,81.0,81.0,81.0,0
1709942400000,84.0,84.0,84.0,84.0,0
1710028800000,79.0,79.0,79.0,79.0,0
1710115200000,82.0,82.0,82.0,82.0,0
1710201600000,81.0,81.0,81.0,81.0,0
1710288000000,81.0,81.0,81.0,81.0,0
1710374400000,88.0,88.0,88.0,88.0,0
1710460800000,83.0,83.0,83.0,83.0,0
1710547200000,81.0,81.0,81.0,81.0,0
1710633600000,79.0,79.0,79.0,79.0,0
1710720000000,77.0,77.0,77.0,77.0,0
1710806400000,79.0,79.0,79.0,79.0,0
1710892800000,74.0,74.0,74.0,74.0,0
1710979200000,78.0,78.0,78.0,78.0,0
1711065600000,75.0,75.0,75.0,75.0,0
1711152000000,73.0,73.0,73.0,73.0,0
1711238400000,74.0,74.0,74.0,74.0,0
1711324800000,75.0,75.0,75.0,75.0,0
1711411200000,81.0,81.0,81.0,81.0,0
1711497600000,83.0,83.0,83.0,83.0,0
1711584000000,80.0,80.0,80.0,80.0,0
1711670400000,79.0,79.0,79.0,79.0,0
1711756800000,75.0,75.0,75.0,75.0,0
1711843200000,75.0,75.0,75.0,75.0,0
1711929600000,79.0,79.0,79.0,79.0,0
1712016000000,79.0,79.0,79.0,79.0,0
1712102400000,71.0,71.0,71.0,71.0,0
1712188800000,70.0,70.0,70.0,70.0,0
1712275200000,79.0,79.0,79.0,79.0,0
1712361600000,75.0,75.0,75.0,75.0,0
1712448000000,78.0,78.0,78.0,78.0,0
1712534400000,76.0,76.0,76.0,76.0,0
1712620800000,80.0,80.0,80.0,80.0,0
1712707200000,78.0,78.0,78.0,78.0,0
1712793600000,76.0,76.0,76.0,76.0,0
1712880000000,79.0,79.0,79.0,79.0,0
1712966400000,72.0,72.0,72.0,72.0,0
1713052800000,72.0,72.0,72.0,72.0,0
1713139200000,74.0,74.0,74.0,74.0,0
1713225600000,65.0,65.0,65.0,65.0,0
1713312000000,67.0,67.0,67.0,67.0,0
1713398400000,57.0,57.0,57.0,57.0,0
1713484800000,66.0,66.0,66.0,66.0,0
1713571200000,66.0,66.0,66.0,66.0,0
1713657600000,72.0,72.0,72.0,72.0,0
1713744000000,73.0,73.0,73.0,73.0,0
1713830400000,71.0,71.0,71.0,71.0,0
1713916800000,72.0,72.0,72.0,72.0,0
1714003200000,72.0,72.0,72.0,72.0,0
1714089600000,70.0,70.0,70.0,70.0,0
1714176000000,67.0,67.0,67.0,67.0,0
1714262400000,65.0,65.0,65.0,65.0,0
1714348800000,67.0,67.0,67.0,67.0,0
1714435200000,67.0,67.0,67.0,67.0,0
1714521600000,54.0,54.0,54.0,54.0,0
1714608000000,43.0,43.0,43.0,43.0,0
1714694400000,48.0,48.0,48.0,48.0,0
1714780800000,67.0,67.0,67.0,67.0,0
1714867200000,69.0,69.0,69.0,69.0,0
1714953600000,71.0,71.0,71.0,71.0,0
1715040000000,68.0,68.0,68.0,68.0,0
1715126400000,64.0,64.0,64.0,64.0,0
1715212800000,55.0,55.0,55.0,55.0,0
1715299200000,66.0,66.0,66.0,66.0,0
1715385600000,53.0,53.0,53.0,53.0,0
1715472000000,56.0,56.0,56.0,56.0,0
1715558400000,57.0,57.0,57.0,57.0,0
1715644800000,66.0,66.0,66.0,66.0,0
1715731200000,64.0,64.0,64.0,64.0,0
1715817600000,70.0,70.0,70.0,70.0,0
1715904000000,74.0,74.0,74.0,74.0,0
1715990400000,73.0,73.0,73.0,73.0,0
1716076800000,72.0,72.0,72.0,72.0,0
1716163200000,70.0,70.0,70.0,70.0,0
1716249600000,76.0,76.0,76.0,76.0,0
1716336000000,76.0,76.0,76.0,76.0,0
1716422400000,76.0,76.0,76.0,76.0,0
1716508800000,74.0,74.0,74.0,74.0,0
1716595200000,76.0,76.0,76.0,76.0,0
1716681600000,75.0,75.0,75.0,75.0,0
1716768000000,74.0,74.0,74.0,74.0,0
1716854400000,72.0,72.0,72.0,72.0,0
1716940800000,72.0,72.0,72.0,72.0,0
1717027200000,73.0,73.0,73.0,73.0,0
1717113600000,73.0,73.0,73.0,73.0,0
1717200000000,72.0,72.0,72.0,72.0,0
1717286400000,73.0,73.0,73.0,73.0,0
1717372800000,73.0,73.0,73.0,73.0,0
1717459200000,73.0,73.0,73.0,73.0,0
1717545600000,75.0,75.0,75.0,75.0,0
1717632000000,78.0,78.0,78.0,78.0,0
1717718400000,77.0,77.0,77.0,77.0,0
1717804800000,72.0,72.0,72.0,72.0,0
1717891200000,75.0,75.0,75.0,75.0,0
1717977600000,72.0,72.0,72.0,72.0,0
1718064000000,74.0,74.0,74.0,74.0,0
1718150400000,72.0,72.0,72.0,72.0,0
1718236800000,70.0,70.0,70.0,70.0,0
1718323200000,74.0,74.0,74.0,74.0,0
1718409600000,74.0,74.0,74.0,74.0,0
1718496000000,71.0,71.0,71.0,71.0,0
1718582400000,71.0,71.0,71.0,71.0,0
1718668800000,74.0,74.0,74.0,74.0,0
